time;ax;ay;az;aT
2,5510;0,2593;-0,1331;-0,1124;0,312
2,5520;0,2206;-0,1119;-0,2075;0,323
2,5550;0,1415;-0,0543;-0,2743;0,313
2,5590;0,0508;-0,0058;-0,2901;0,295
2,5950;-0,0910;0,0253;-0,3375;0,350
2,5960;-0,1704;0,0391;-0,3652;0,405
2,5970;-0,1802;0,0429;-0,3732;0,417
2,5970;-0,2291;-0,0052;-0,3161;0,390
2,5980;-0,2706;-0,0168;-0,3014;0,405
2,5980;-0,2320;-0,0806;-0,3313;0,412
2,5990;-0,2320;-0,1204;-0,2907;0,391
2,6050;-0,2444;-0,1302;-0,2143;0,350
2,6060;-0,2949;-0,1271;-0,1809;0,369
2,6100;-0,3251;-0,0885;-0,1843;0,384
2,6160;-0,3022;-0,0336;-0,0847;0,316
2,6200;-0,3002;0,0028;0,0511;0,305
2,6250;-0,2765;0,1088;0,2293;0,375
2,6370;-0,1811;0,1566;0,2883;0,375
2,6380;-0,0610;0,1555;0,2524;0,303
2,6400;-0,0086;0,1083;0,2508;0,273
2,6750;0,0171;0,0184;0,2273;0,229
2,6760;0,0496;-0,0408;0,1650;0,177
2,6770;0,0611;-0,0369;0,0900;0,115
2,6770;0,0922;0,0054;-0,0748;0,119
2,6780;0,0260;0,0434;-0,1059;0,117
2,6780;-0,0163;0,0835;-0,1952;0,213
2,6780;-0,0727;0,0408;-0,2541;0,267
2,6860;-0,1215;-0,0235;-0,2696;0,297
2,6860;-0,1114;-0,0581;-0,3315;0,354
2,6910;-0,1040;-0,0820;-0,3128;0,340
2,6980;-0,0625;-0,0393;-0,2351;0,246
2,7010;-0,0402;-0,0140;-0,2274;0,231
2,7060;-0,0181;0,0248;-0,2141;0,216
2,7110;-0,0510;0,0686;-0,1987;0,216
